t,vx_true,vy_true,vz_true,vx_est,vy_est,vz_est
55.68,0.0502046,-0.106056,-0.0899833,0.0486807,-0.090879,-0.0899491
55.69,0.0533816,-0.105411,-0.166272,0.0517116,-0.0903819,-0.166123
55.7,0.0549703,-0.109767,-0.222686,0.0531053,-0.0951849,-0.22239
55.71,0.0536911,-0.119291,-0.249381,0.0516836,-0.104367,-0.249004
55.72,0.050712,-0.132949,-0.243758,0.0484095,-0.118032,-0.243069
55.73,0.0472878,-0.149494,-0.209537,0.045023,-0.134417,-0.208656
55.74,0.044134,-0.16566,-0.157574,0.0418437,-0.150568,-0.156445
55.75,0.0405925,-0.181216,-0.0970322,0.0387113,-0.16631,-0.0954165
55.76,0.036066,-0.194717,-0.040895,0.0343572,-0.179656,-0.0390122
55.77,0.0319809,-0.204386,0.00370713,0.0304786,-0.189532,0.00574797
55.78,0.0259231,-0.208582,0.0398922,0.0242266,-0.193899,0.0420853
55.79,0.00939872,-0.208752,0.0967246,0.00792177,-0.194084,0.0992385
55.8,-0.00428689,-0.20017,0.16967,-0.00592517,-0.185382,0.171953
55.81,-0.0112712,-0.199465,0.231686,-0.0127216,-0.18467,0.234004
55.82,-0.0146802,-0.190556,0.258378,-0.0164083,-0.175352,0.259795
55.83,-0.0173092,-0.176591,0.249191,-0.0196485,-0.160382,0.249114
55.84,-0.0198142,-0.160307,0.210335,-0.0223399,-0.143324,0.209648
55.85,-0.0223032,-0.143788,0.151033,-0.0250527,-0.127053,0.150216
55.86,-0.0246932,-0.128449,0.0771229,-0.0274469,-0.111916,0.0760301
55.87,-0.0280712,-0.117008,-0.00546278,-0.0307806,-0.100382,-0.00678734
55.88,-0.0317035,-0.111207,-0.0897601,-0.0344573,-0.0947294,-0.0910752
55.89,-0.034859,-0.11099,-0.166344,-0.037688,-0.0947099,-0.167612
55.9,-0.0356846,-0.115689,-0.223131,-0.0383035,-0.0994974,-0.224061
55.91,-0.0332731,-0.125151,-0.250456,-0.0361126,-0.108957,-0.251094
55.92,-0.0285558,-0.138521,-0.24541,-0.0312082,-0.121873,-0.245753
55.93,-0.0231622,-0.154852,-0.211579,-0.0257125,-0.138188,-0.211562
55.94,-0.0182951,-0.171019,-0.159714,-0.0207135,-0.154365,-0.159381
55.95,-0.0135863,-0.186573,-0.0989823,-0.0155533,-0.16967,-0.0981088
55.96,-0.00837442,-0.199956,-0.0424133,-0.00996817,-0.183037,-0.0411763
55.97,-0.00392177,-0.209536,0.00271135,-0.00556786,-0.192879,0.00402669
55.98,0.00294882,-0.213343,0.0417946,0.00167905,-0.196598,0.0434704
55.99,0.0209471,-0.210171,0.100301,0.0197246,-0.193542,0.102252
56,0.034328,-0.198512,0.170482,0.0326806,-0.181858,0.172512
56.01,0.0413175,-0.196237,0.232158,0.0397473,-0.179849,0.234064
56.02,0.043365,-0.186113,0.258091,0.0420811,-0.169449,0.259222
56.03,0.0440214,-0.171384,0.247774,0.0430139,-0.153649,0.24783
56.04,0.0442254,-0.154741,0.208707,0.0433789,-0.135728,0.208025
56.05,0.0444489,-0.138046,0.149758,0.043622,-0.119055,0.148718
56.06,0.0448454,-0.122544,0.0764009,0.0438822,-0.103642,0.0752066
56.07,0.046865,-0.110727,-0.00588302,0.0457512,-0.0917915,-0.00735641
56.08,0.0499625,-0.104479,-0.0901777,0.0487614,-0.0854226,-0.091662
56.09,0.0531881,-0.103794,-0.16664,0.05203,-0.0848343,-0.168084
56.1,0.0548107,-0.108191,-0.223184,0.0533487,-0.0895461,-0.224077
56.11,0.0535431,-0.117703,-0.250059,0.0519983,-0.0992822,-0.250629
56.12,0.0505825,-0.13137,-0.244533,0.0490092,-0.113154,-0.24451
56.13,0.0471892,-0.147976,-0.210311,0.045681,-0.129707,-0.209971
56.14,0.0440636,-0.164263,-0.158262,0.0423467,-0.1461,-0.157301
56.15,0.0405421,-0.179946,-0.0975995,0.0384788,-0.161482,-0.0961081
56.16,0.036006,-0.19359,-0.0412814,0.0340592,-0.175234,-0.0394183
56.17,0.0318904,-0.203408,0.00350776,0.0295039,-0.185428,0.00582993
56.18,0.0257659,-0.207751,0.0399097,0.0233528,-0.189705,0.0427134
56.19,0.00918883,-0.208049,0.0969014,0.00669622,-0.190359,0.100106
56.2,-0.00449246,-0.199572,0.169998,-0.00698108,-0.1824,0.173266
56.21,-0.0115234,-0.198912,0.23198,-0.0140732,-0.181984,0.234999
56.22,-0.0149728,-0.190028,0.258569,-0.0176118,-0.173059,0.260802
56.23,-0.0176167,-0.17605,0.24925,-0.020656,-0.158286,0.250313
56.24,-0.0201228,-0.159742,0.210297,-0.0238293,-0.141158,0.210685
56.25,-0.022604,-0.1432,0.150938,-0.026264,-0.124411,0.151167
56.26,-0.0249886,-0.127848,0.0769729,-0.0286191,-0.109064,0.077291
56.27,-0.0283586,-0.1164,-0.00562579,-0.0321144,-0.0975824,-0.00565068
56.28,-0.0319815,-0.1106,-0.0899067,-0.0361328,-0.092082,-0.0901328
56.29,-0.0351251,-0.110395,-0.166443,-0.0391977,-0.0917488,-0.166723
56.3,-0.0359394,-0.115141,-0.223153,-0.0401497,-0.0964424,-0.223532
56.31,-0.0335004,-0.124642,-0.250401,-0.0375381,-0.10646,-0.250474
56.32,-0.028772,-0.138049,-0.245293,-0.032654,-0.119967,-0.244767
56.33,-0.0233724,-0.154419,-0.211422,-0.0270269,-0.13617,-0.210641
56.34,-0.0184967,-0.170627,-0.159543,-0.0219354,-0.152791,-0.158087
56.35,-0.0137761,-0.186218,-0.0988205,-0.0169855,-0.168555,-0.0971336
56.36,-0.00854978,-0.199636,-0.0422761,-0.0115172,-0.181934,-0.0403831
56.37,-0.00407616,-0.209248,0.002823,-0.0067429,-0.191836,0.00493597
56.38,0.00280672,-0.213087,0.041845,0.000293567,-0.196001,0.0445946
56.39,0.0208152,-0.209964,0.100267,0.0187093,-0.19289,0.103202
56.4,0.0342254,-0.198343,0.170365,0.0321597,-0.181517,0.173494
56.41,0.0412417,-0.196093,0.231989,0.0393247,-0.179588,0.23519
56.42,0.0433059,-0.18599,0.257898,0.0417768,-0.169193,0.260234
56.43,0.0439719,-0.171272,0.247571,0.0428714,-0.153251,0.248965
56.44,0.0441792,-0.154635,0.208519,0.0431177,-0.135652,0.208694
56.45,0.0444052,-0.13794,0.149598,0.0434453,-0.118963,0.149315
56.46,0.0448086,-0.122435,0.0762537,0.0438893,-0.103458,0.0760583
56.47,0.0468315,-0.110617,-0.00600086,0.0459476,-0.0915955,-0.00665692
56.48,0.0499263,-0.104376,-0.0902503,0.0491507,-0.0852747,-0.0909103
56.49,0.0531419,-0.103705,-0.166646,0.0521469,-0.0844893,-0.167337
56.5,0.0547509,-0.108126,-0.223111,0.0538789,-0.0887786,-0.22424
56.51,0.0534673,-0.117661,-0.249906,0.0526588,-0.0983125,-0.25066
56.52,0.0504948,-0.131345,-0.244322,0.0497519,-0.112074,-0.244812
56.53,0.0470895,-0.147962,-0.210077,0.046244,-0.128667,-0.210041
56.54,0.0439516,-0.16425,-0.158039,0.0431156,-0.145037,-0.157251
56.55,0.0404171,-0.17993,-0.0974062,0.039493,-0.16083,-0.0960322
56.56,0.0358712,-0.193567,-0.0411337,0.034856,-0.174476,-0.0390407
56.57,0.0317475,-0.203377,0.00360698,0.0307949,-0.184685,0.00582684
56.58,0.02563,-0.207707,0.0399326,0.0249516,-0.189495,0.0426147
56.59,0.00907486,-0.207998,0.0968319,0.00830622,-0.189994,0.0992921
56.6,-0.00459593,-0.199525,0.169887,-0.00552846,-0.181701,0.172623
56.61,-0.0116263,-0.198871,0.231845,-0.0125837,-0.181485,0.234721
56.62,-0.0150681,-0.189996,0.258439,-0.0161869,-0.172742,0.260703
56.63,-0.0176998,-0.176027,0.249143,-0.0192803,-0.157821,0.250109
56.64,-0.0201925,-0.159725,0.210219,-0.0222439,-0.140577,0.210087
56.65,-0.0226622,-0.143185,0.150886,-0.0247978,-0.124289,0.150514
56.66,-0.0250388,-0.127832,0.0769357,-0.0269911,-0.10887,0.0765655
56.67,-0.0284019,-0.116384,-0.00564563,-0.0302312,-0.0973833,-0.00587624
56.68,-0.0320193,-0.110585,-0.0899056,-0.0339527,-0.0916856,-0.0904453
56.69,-0.0351568,-0.110385,-0.166415,-0.0369585,-0.0915803,-0.167053
56.7,-0.035968,-0.115136,-0.223098,-0.0375487,-0.0963855,-0.22344
56.71,-0.033529,-0.124644,-0.250319,-0.0348972,-0.105712,-0.250473
56.72,-0.0288047,-0.138059,-0.245195,-0.0298271,-0.119287,-0.245014
56.73,-0.0234112,-0.154432,-0.211324,-0.0244898,-0.135973,-0.210706
56.74,-0.0185419,-0.170639,-0.159458,-0.019642,-0.152339,-0.15821
56.75,-0.0138273,-0.186227,-0.0987528,-0.0147067,-0.167997,-0.0969346
56.76,-0.00860801,-0.199641,-0.0422305,-0.00942801,-0.181165,-0.04017
56.77,-0.00414004,-0.209249,0.00284724,-0.0048886,-0.190643,0.00537356
56.78,0.00273281,-0.213084,0.0418353,0.00218169,-0.194354,0.0447988
56.79,0.0207298,-0.209971,0.100233,0.0204587,-0.191678,0.103462
56.8,0.0341369,-0.198361,0.170332,0.0336039,-0.180157,0.173612
56.81,0.0411511,-0.19612,0.23196,0.0408172,-0.177735,0.235196
56.82,0.0432181,-0.186023,0.257879,0.0431272,-0.167553,0.260587
56.83,0.0438879,-0.17131,0.247568,0.0441413,-0.151597,0.248966
56.84,0.044101,-0.154676,0.208528,0.044339,-0.134146,0.209028
56.85,0.0443342,-0.137981,0.149614,0.0447756,-0.117578,0.150075
56.86,0.0447448,-0.122476,0.0762737,0.0451113,-0.102274,0.0763909
56.87,0.0467734,-0.11066,-0.00597828,0.047208,-0.0906812,-0.00598849
56.88,0.0498711,-0.104421,-0.0902255,0.0506719,-0.0846185,-0.0903067
56.89,0.053086,-0.103752,-0.16662,0.0537914,-0.084083,-0.166746
56.9,0.0546927,-0.108173,-0.223088,0.0552217,-0.0887506,-0.223283
56.91,0.0534052,-0.117706,-0.249886,0.0537368,-0.0983705,-0.249741
56.92,0.0504266,-0.131388,-0.244308,0.0507601,-0.112166,-0.244028
56.93,0.0470134,-0.148002,-0.210072,0.0474997,-0.128894,-0.209231
56.94,0.0438679,-0.164286,-0.158042,0.044417,-0.145508,-0.156764
56.95,0.0403262,-0.179963,-0.0974155,0.0407063,-0.161591,-0.0956237
56.96,0.0357742,-0.193596,-0.0411463,0.036017,-0.175565,-0.0387687
56.97,0.0316465,-0.203402,0.00359356,0.0319433,-0.185819,0.00627026
56.98,0.0255257,-0.207728,0.0399249,0.0257659,-0.190478,0.0427412
56.99,0.00896829,-0.208011,0.0968376,0.0092472,-0.191224,0.0997168
57,-0.00469646,-0.19953,0.169903,-0.00429057,-0.183342,0.172768
57.01,-0.011725,-0.198874,0.231871,-0.0112317,-0.182703,0.234782
57.02,-0.0151621,-0.189999,0.258472,-0.0149566,-0.173842,0.260968
57.03,-0.0177867,-0.176027,0.24918,-0.0179169,-0.158701,0.250509
57.04,-0.0202719,-0.159723,0.210256,-0.0208937,-0.141142,0.210487
57.05,-0.022734,-0.14318,0.150921,-0.0233501,-0.124396,0.150933
57.06,-0.025103,-0.127825,0.07697,-0.0255724,-0.109292,0.0770693
57.07,-0.0284606,-0.116375,-0.00561433,-0.0286697,-0.0979095,-0.00514206
57.08,-0.0320755,-0.110574,-0.0898791,-0.0323239,-0.0922424,-0.0894842
57.09,-0.0352142,-0.110371,-0.166396,-0.0354006,-0.0921808,-0.166252
57.1,-0.0360293,-0.115119,-0.223089,-0.0363287,-0.0972834,-0.223002
57.11,-0.0335974,-0.124626,-0.250323,-0.0337182,-0.107037,-0.249895
57.12,-0.0288811,-0.13804,-0.245211,-0.0288014,-0.120577,-0.244579
57.13,-0.0234967,-0.154415,-0.211349,-0.023634,-0.137533,-0.210318
57.14,-0.0186364,-0.170624,-0.159489,-0.0187858,-0.153914,-0.158016
57.15,-0.0139302,-0.186215,-0.0987848,-0.0143756,-0.16972,-0.0969535
57.16,-0.00871742,-0.199633,-0.0422587,-0.00916851,-0.183287,-0.0401291
57.17,-0.00425416,-0.209245,0.00282542,-0.0047199,-0.193223,0.00556563
57.18,0.00262237,-0.213086,0.0418339,0.00213828,-0.197206,0.0445245
57.19,0.0206288,-0.209979,0.100252,0.0201055,-0.19419,0.103015
57.2,0.0340429,-0.198375,0.170363,0.0337112,-0.182823,0.173494
57.21,0.0410585,-0.196138,0.231998,0.0404197,-0.180924,0.235067
57.22,0.0431313,-0.186042,0.257919,0.0424805,-0.170613,0.260199
57.23,0.0438088,-0.171327,0.247606,0.0434965,-0.154747,0.248785
57.24,0.0440307,-0.15469,0.208563,0.0438549,-0.137047,0.209035
57.25,0.0442723,-0.137994,0.149647,0.0436456,-0.12012,0.149702
57.26,0.0446901,-0.122488,0.076304,0.0437878,-0.104605,0.0767314
57.27,0.0467241,-0.110672,-0.0059513,0.0457786,-0.0931099,-0.00558602
57.28,0.0498251,-0.104433,-0.0902035,0.0487829,-0.0868558,-0.0897688
57.29,0.0530419,-0.103765,-0.166606,0.0517491,-0.0863565,-0.166146
57.3,0.0546478,-0.108184,-0.223082,0.0530747,-0.0907868,-0.222546
57.31,0.0533574,-0.117714,-0.249892,0.0518448,-0.10043,-0.2492
57.32,0.0503731,-0.131393,-0.244325,0.048846,-0.113826,-0.243201
57.33,0.0469529,-0.148004,-0.210097,0.0454388,-0.130686,-0.208596
57.34,0.0438004,-0.164287,-0.158071,0.0420077,-0.147388,-0.156418
57.35,0.0402518,-0.179964,-0.0974441,0.0385246,-0.163059,-0.0954596
57.36,0.0356931,-0.193597,-0.0411708,0.0340948,-0.176915,-0.0388108
57.37,0.0315605,-0.203404,0.00357537,0.0300112,-0.186743,0.00652745
57.38,0.0254331,-0.20773,0.0399241,0.023808,-0.191217,0.0432705
57.39,0.00886696,-0.208006,0.0968594,0.00709748,-0.191859,0.10042
57.4,-0.00479599,-0.199519,0.169931,-0.00647593,-0.183914,0.173506
57.41,-0.011825,-0.19886,0.231905,-0.0135905,-0.183462,0.235296
57.42,-0.0152591,-0.189983,0.258506,-0.0170678,-0.174433,0.261461
57.43,-0.0178782,-0.176007,0.249211,-0.0203359,-0.159453,0.250708
57.44,-0.0203564,-0.1597,0.210283,-0.0230819,-0.14225,0.210884
57.45,-0.022811,-0.143154,0.150946,-0.025829,-0.125805,0.151428
57.46,-0.0251725,-0.127797,0.0769927,-0.0282611,-0.110476,0.0773366
57.47,-0.0285244,-0.116345,-0.00559409,-0.0317231,-0.0989908,-0.0055165
57.48,-0.0321368,-0.110541,-0.0898625,-0.0352796,-0.0933139,-0.0896655
57.49,-0.0352765,-0.110336,-0.166385,-0.0381424,-0.0929976,-0.165989
57.5,-0.0360948,-0.115082,-0.223084,-0.0389385,-0.0980334,-0.222768
57.51,-0.0336689,-0.124589,-0.250326,-0.0365565,-0.107569,-0.249959
57.52,-0.0289598,-0.138005,-0.245222,-0.0317442,-0.120994,-0.244722
57.53,-0.023584,-0.154382,-0.211366,-0.0261836,-0.137486,-0.210326
57.54,-0.018732,-0.170594,-0.159509,-0.0213119,-0.153953,-0.158125
57.55,-0.0140336,-0.186189,-0.0988056,-0.0163121,-0.16966,-0.0971339
57.56,-0.00882655,-0.199611,-0.0422765,-0.0115681,-0.183139,-0.0401248
57.57,-0.00436715,-0.209228,0.00281231,-0.00692227,-0.19276,0.00558905
57.58,0.00251231,-0.213075,0.0418353,0.000168026,-0.196746,0.0451401
57.59,0.0205264,-0.209977,0.100267,0.0179149,-0.193897,0.103766
57.6,0.0339475,-0.198381,0.170385,0.0312966,-0.182675,0.173916
57.61,0.040965,-0.196149,0.232023,0.0385089,-0.180745,0.235139
57.62,0.0430438,-0.186054,0.257945,0.0405783,-0.170459,0.260113
57.63,0.0437289,-0.171337,0.24763,0.0414527,-0.154682,0.248641
57.64,0.0439592,-0.154699,0.208585,0.041667,-0.137106,0.208887
57.65,0.044209,-0.138001,0.149667,0.0417475,-0.120519,0.149869
57.66,0.044634,-0.122495,0.0763224,0.0421453,-0.105135,0.076384
57.67,0.0466733,-0.110679,-0.00593465,0.0440876,-0.0930264,-0.00618738
57.68,0.0497773,-0.104441,-0.0901894,0.0466577,-0.0868869,-0.0904647
57.69,0.0529953,-0.103773,-0.166595,0.0499509,-0.0864983,-0.167113
57.7,0.0545998,-0.108193,-0.223076,0.0516013,-0.0908667,-0.223199
57.71,0.0533056,-0.117721,-0.249892,0.0503752,-0.100762,-0.249725
57.72,0.0503151,-0.131398,-0.244331,0.0471836,-0.11449,-0.244018
57.73,0.0468874,-0.148007,-0.210108,0.0435383,-0.131076,-0.209716
57.74,0.0437275,-0.16429,-0.158085,0.0401883,-0.147651,-0.157041
57.75,0.0401716,-0.179965,-0.0974598,0.0368703,-0.16353,-0.0961256
57.76,0.035606,-0.193598,-0.0411846,0.0323585,-0.177338,-0.0393807
57.77,0.0314683,-0.203405,0.00356502,0.0279749,-0.187134,0.00561936
57.78,0.0253357,-0.207732,0.0399243,0.0217972,-0.191646,0.0423663
57.79,0.0087643,-0.208,0.0968733,0.00527327,-0.192007,0.0996537
57.8,-0.00489553,-0.199507,0.169949,-0.00838802,-0.183795,0.172658
57.81,-0.0119247,-0.198847,0.231927,-0.0154059,-0.183453,0.234351
57.82,-0.0153554,-0.189967,0.258528,-0.0189614,-0.174347,0.260278
57.83,-0.0179683,-0.17599,0.249231,-0.0220487,-0.159179,0.249752
57.84,-0.0204392,-0.159679,0.210302,-0.0249612,-0.141771,0.210155
57.85,-0.022886,-0.143131,0.150963,-0.0274575,-0.125232,0.150937
57.86,-0.02524,-0.127772,0.0770086,-0.0298251,-0.110081,0.077194
57.87,-0.0285861,-0.116318,-0.00557956,-0.0332475,-0.0987577,-0.0054812
57.88,-0.0321957,-0.110512,-0.0898501,-0.0367276,-0.0931459,-0.0899678
57.89,-0.035336,-0.110304,-0.166376,-0.039897,-0.0930411,-0.166647
57.9,-0.0361571,-0.11505,-0.223079,-0.0404928,-0.0978063,-0.223347
57.91,-0.0337366,-0.124557,-0.250325,-0.0379064,-0.1076,-0.250481
57.92,-0.0290346,-0.137975,-0.245227,-0.0333771,-0.120863,-0.245116
57.93,-0.0236671,-0.154355,-0.211375,-0.0277231,-0.137185,-0.21086
57.94,-0.0188232,-0.17057,-0.159521,-0.0228105,-0.153488,-0.158929
57.95,-0.0141324,-0.186168,-0.0988191,-0.0179582,-0.1692,-0.0973917
57.96,-0.00893127,-0.199594,-0.0422885,-0.0127343,-0.182945,-0.0402011
57.97,-0.00447591,-0.209214,0.00280329,-0.00805525,-0.192599,0.00551408
57.98,0.00240512,-0.213067,0.0418363,-0.0013225,-0.196669,0.0446434
57.99,0.020425,-0.209978,0.100278,0.0169316,-0.193677,0.103048
58,0.0338525,-0.198389,0.170401,0.030356,-0.182869,0.173137
58.01,0.0408717,-0.196162,0.232042,0.0374187,-0.18102,0.234562
58.02,0.0429561,-0.186068,0.257964,0.0395179,-0.170584,0.259839
58.03,0.0436486,-0.171351,0.247648,0.0405845,-0.154632,0.248388
58.04,0.0438872,-0.154711,0.208602,0.0409733,-0.136632,0.20845
58.05,0.0441451,-0.138013,0.149682,0.0415056,-0.119668,0.149373
58.06,0.0445773,-0.122506,0.076337,0.0420303,-0.10422,0.07569
58.07,0.0466221,-0.110691,-0.00592129,0.0443354,-0.0922413,-0.00706114
58.08,0.0497291,-0.104454,-0.0901779,0.0475082,-0.0859994,-0.0913956
58.09,0.0529481,-0.103787,-0.166587,0.0510808,-0.0852401,-0.167684
58.1,0.0545509,-0.108207,-0.223071,0.0524833,-0.0897524,-0.224009
58.11,0.0532527,-0.117733,-0.249891,0.0511883,-0.0995122,-0.250533
58.12,0.050256,-0.131408,-0.244336,0.0483095,-0.113411,-0.244588
58.13,0.0468207,-0.148015,-0.210117,0.0451286,-0.129933,-0.209944
58.14,0.0436533,-0.164297,-0.158096,0.0419906,-0.146442,-0.157688
58.15,0.0400899,-0.179972,-0.0974719,0.0382612,-0.16212,-0.097053
58.16,0.0355175,-0.193604,-0.0411954,0.0335444,-0.175963,-0.0400113
58.17,0.0313749,-0.20341,0.00355679,0.0294599,-0.185987,0.00516596
58.18,0.0252377,-0.207736,0.0399243,0.0233712,-0.190789,0.0419865
58.19,0.00866209,-0.207997,0.0968843,0.0067871,-0.191349,0.0990801
58.2,-0.00499442,-0.199498,0.169964,-0.00662123,-0.182931,0.1725
58.21,-0.0120236,-0.198835,0.231944,-0.0136389,-0.182309,0.234397
58.22,-0.0154507,-0.189954,0.258546,-0.0171864,-0.173107,0.260338
58.23,-0.0180573,-0.175974,0.249248,-0.0202028,-0.157873,0.249775
58.24,-0.0205207,-0.159661,0.210317,-0.0231195,-0.140554,0.210317
58.25,-0.0229597,-0.143111,0.150978,-0.0258813,-0.124078,0.150763
58.26,-0.0253062,-0.12775,0.0770218,-0.0283818,-0.108583,0.0765247
58.27,-0.0286466,-0.116294,-0.00556753,-0.0318766,-0.0970651,-0.00598356
58.28,-0.0322535,-0.110486,-0.0898398,-0.0355449,-0.0914021,-0.0907822
58.29,-0.0353943,-0.110276,-0.166368,-0.0388376,-0.0912227,-0.167481
58.3,-0.0362181,-0.115021,-0.223074,-0.0396761,-0.0959389,-0.22402
58.31,-0.0338029,-0.124529,-0.250325,-0.0369691,-0.105924,-0.251095
58.32,-0.0291077,-0.137948,-0.245231,-0.0321777,-0.119569,-0.245986
58.33,-0.0237485,-0.154331,-0.211383,-0.0267236,-0.13585,-0.211724
58.34,-0.0189127,-0.170549,-0.159531,-0.0220243,-0.152101,-0.159508
58.35,-0.0142296,-0.18615,-0.0988303,-0.0172488,-0.167901,-0.098448
58.36,-0.00903445,-0.199579,-0.0422984,-0.012192,-0.181096,-0.0415912
58.37,-0.00458329,-0.209203,0.00279579,-0.00752134,-0.190819,0.00394672
58.38,0.00229868,-0.213061,0.041837,-0.000609841,-0.195035,0.0433089
58.39,0.0203235,-0.20998,0.100286,0.017588,-0.19238,0.101948
58.4,0.0337574,-0.198398,0.170415,0.0312516,-0.18113,0.172083
58.41,0.0407781,-0.196176,0.232057,0.0385377,-0.179002,0.233569
58.42,0.042868,-0.186083,0.257979,0.0409764,-0.168957,0.258821
58.43,0.0435678,-0.171366,0.247663,0.0421115,-0.153153,0.247553
58.44,0.0438147,-0.154726,0.208615,0.0429077,-0.135414,0.207871
58.45,0.0440806,-0.138026,0.149695,0.0430836,-0.118868,0.148706
58.46,0.0445202,-0.122519,0.0763491,0.0436455,-0.103477,0.0753944
58.47,0.0465705,-0.110704,-0.00591024,0.0455126,-0.0918376,-0.00690249
58.48,0.0496805,-0.104468,-0.0901684,0.0486668,-0.085726,-0.0914531
58.49,0.0529003,-0.103803,-0.166579,0.0516225,-0.0852409,-0.16793
58.5,0.0545015,-0.108223,-0.223067,0.0534342,-0.0899036,-0.22489
58.51,0.0531991,-0.117748,-0.249891,0.0519763,-0.0992849,-0.251555
58.52,0.0501961,-0.131421,-0.244339,0.0487734,-0.113097,-0.245789
58.53,0.0467532,-0.148026,-0.210124,0.0452308,-0.130112,-0.21131
58.54,0.0435782,-0.164307,-0.158106,0.041769,-0.146353,-0.158721
58.55,0.0400074,-0.179981,-0.097482,0.0380819,-0.162342,-0.0975689
58.56,0.0354282,-0.193611,-0.0412045,0.0334616,-0.175951,-0.0407468
58.57,0.0312807,-0.203417,0.00354995,0.0296123,-0.185917,0.00431239
58.58,0.0251394,-0.207741,0.0399243,0.023526,-0.1905,0.041253
58.59,0.00856025,-0.207996,0.0968934,0.00676912,-0.191098,0.0985681
58.6,-0.00509281,-0.19949,0.169976,-0.00667101,-0.182764,0.171698
58.61,-0.012122,-0.198825,0.231959,-0.013577,-0.182492,0.233322
58.62,-0.0155453,-0.189942,0.258561,-0.0172549,-0.1737,0.259465
58.63,-0.0181456,-0.17596,0.249262,-0.0204756,-0.158704,0.249162
58.64,-0.0206014,-0.159644,0.210329,-0.0232343,-0.141445,0.209079
58.65,-0.0230326,-0.143092,0.150989,-0.0253428,-0.12514,0.149629
58.66,-0.0253715,-0.12773,0.0770326,-0.0276407,-0.109792,0.075432
58.67,-0.0287063,-0.116272,-0.00555767,-0.0307627,-0.098379,-0.00733646
58.68,-0.0323105,-0.110462,-0.0898314,-0.0344313,-0.0925447,-0.0915962
58.69,-0.0354516,-0.11025,-0.166362,-0.0378558,-0.0924326,-0.168235
58.7,-0.036278,-0.114994,-0.22307,-0.0386203,-0.0972776,-0.22529
58.71,-0.033868,-0.124503,-0.250325,-0.0361846,-0.107087,-0.25248
58.72,-0.0291796,-0.137924,-0.245234,-0.031554,-0.120573,-0.247189
58.73,-0.0238287,-0.154309,-0.21139,-0.0259161,-0.136852,-0.212704
58.74,-0.0190009,-0.17053,-0.15954,-0.0208252,-0.15278,-0.160051
58.75,-0.0143254,-0.186134,-0.0988395,-0.0159031,-0.168461,-0.098958
58.76,-0.00913638,-0.199567,-0.0423066,-0.0106981,-0.181418,-0.0418713
58.77,-0.0046895,-0.209194,0.00278963,-0.00612464,-0.191056,0.00364763
58.78,0.0021929,-0.213056,0.0418376,0.000652651,-0.195586,0.0429143
58.79,0.0202221,-0.209984,0.100293,0.0188424,-0.192575,0.101549
58.8,0.0336621,-0.198409,0.170426,0.0320901,-0.181314,0.171805
58.81,0.0406842,-0.196192,0.23207,0.0391214,-0.17949,0.233264
58.82,0.0427796,-0.1861,0.257992,0.0415151,-0.16937,0.258656
58.83,0.0434867,-0.171382,0.247676,0.0427989,-0.153317,0.247128
58.84,0.0437417,-0.154741,0.208627,0.0434297,-0.135707,0.207556
58.85,0.0440158,-0.138041,0.149706,0.043652,-0.119165,0.148464
58.86,0.0444627,-0.122533,0.0763589,0.0441401,-0.103882,0.0750331
58.87,0.0465185,-0.11072,-0.00590125,0.0460917,-0.0919365,-0.00713227
58.88,0.0496315,-0.104485,-0.0901607,0.049075,-0.0857402,-0.0916637
58.89,0.0528521,-0.10382,-0.166574,0.0521713,-0.0850038,-0.168189
58.9,0.0544515,-0.108241,-0.223063,0.0536812,-0.0892894,-0.224863
58.91,0.053145,-0.117765,-0.249891,0.0524308,-0.0987718,-0.251764
58.92,0.0501355,-0.131436,-0.244343,0.0491469,-0.112518,-0.245678
58.93,0.0466849,-0.148039,-0.21013,0.0455216,-0.129214,-0.210985
58.94,0.0435023,-0.164319,-0.158113,0.0424373,-0.14581,-0.158516
58.95,0.039924,-0.179991,-0.0974902,0.0391027,-0.161558,-0.0976556
