t,x_true,y_true,x_est,y_est
49.86,0.112051,1.30165,0.206913,1.26391
49.87,0.114154,1.30213,0.209009,1.26446
49.88,0.116251,1.30267,0.211099,1.26506
49.89,0.118312,1.3032,0.213163,1.26563
49.9,0.12036,1.30373,0.215232,1.26619
49.91,0.122409,1.30424,0.217365,1.26673
49.92,0.124453,1.30472,0.219565,1.26725
49.93,0.126461,1.30514,0.221755,1.26771
49.94,0.128373,1.30548,0.223841,1.26809
49.95,0.130133,1.30577,0.225754,1.26841
49.96,0.131717,1.30602,0.227461,1.26867
49.97,0.133103,1.3062,0.228936,1.26886
49.98,0.134339,1.30616,0.230182,1.26882
49.99,0.135653,1.30589,0.231431,1.26854
50,0.137196,1.30545,0.232875,1.2681
50.01,0.138859,1.30491,0.234489,1.26754
50.02,0.14066,1.30434,0.236489,1.26703
50.03,0.142689,1.30386,0.239239,1.2669
50.04,0.14497,1.30349,0.242144,1.26691
50.05,0.147478,1.30324,0.244667,1.26674
50.06,0.150145,1.3031,0.247343,1.26667
50.07,0.152893,1.30305,0.250092,1.2667
50.08,0.155653,1.30302,0.252849,1.26675
50.09,0.15838,1.30295,0.255578,1.26678
50.1,0.161078,1.30283,0.258281,1.26676
50.11,0.163755,1.30266,0.260971,1.2667
50.12,0.166392,1.30243,0.263614,1.26658
50.13,0.168967,1.30211,0.266185,1.26637
50.14,0.171468,1.30168,0.268661,1.26603
50.15,0.173893,1.30114,0.27104,1.26559
50.16,0.176253,1.30053,0.273323,1.26506
50.17,0.178566,1.29988,0.275527,1.26449
50.18,0.180842,1.29925,0.277665,1.26393
50.19,0.182948,1.29869,0.279614,1.26342
50.2,0.184809,1.2983,0.281305,1.26306
50.21,0.186456,1.298,0.282768,1.2628
50.22,0.188009,1.29776,0.284138,1.26268
50.23,0.189608,1.29769,0.285624,1.26293
50.24,0.191331,1.29783,0.287342,1.26342
50.25,0.193207,1.29819,0.289212,1.26386
50.26,0.19521,1.29873,0.291206,1.26447
50.27,0.197264,1.2994,0.293252,1.2652
50.28,0.199306,1.30011,0.295288,1.26597
50.29,0.201314,1.30082,0.297299,1.26672
50.3,0.203309,1.30152,0.299318,1.26745
50.31,0.205305,1.30222,0.301403,1.26818
50.32,0.207299,1.30287,0.303557,1.26889
50.33,0.209264,1.30346,0.305704,1.26953
50.34,0.21114,1.30397,0.307754,1.2701
50.35,0.212869,1.30442,0.309637,1.27059
50.36,0.214426,1.3048,0.311317,1.27101
50.37,0.215792,1.3051,0.312768,1.27133
50.38,0.217029,1.30517,0.314012,1.27141
50.39,0.218363,1.30501,0.315286,1.27125
50.4,0.219938,1.30471,0.316764,1.27095
50.41,0.221669,1.30435,0.318437,1.27056
50.42,0.223534,1.30397,0.320455,1.27026
50.43,0.225616,1.30369,0.323133,1.27035
50.44,0.227939,1.30354,0.325988,1.27061
50.45,0.230477,1.30353,0.328543,1.27068
50.46,0.233163,1.30364,0.331239,1.27088
50.47,0.235923,1.30385,0.334003,1.27117
50.48,0.238693,1.30408,0.336776,1.27149
50.49,0.241433,1.30427,0.339517,1.27178
50.5,0.244149,1.3044,0.342237,1.27202
50.51,0.246847,1.30448,0.34494,1.27221
50.52,0.249508,1.3045,0.347602,1.27235
50.53,0.252114,1.30442,0.3502,1.27238
50.54,0.254654,1.30424,0.352716,1.27229
50.55,0.257126,1.30393,0.355138,1.27208
50.56,0.259535,1.30355,0.357469,1.27178
50.57,0.261899,1.30314,0.359719,1.27143
50.58,0.264223,1.30272,0.361894,1.27108
50.59,0.266373,1.30237,0.363879,1.27077
50.6,0.268264,1.30216,0.365593,1.27057
50.61,0.269932,1.302,0.367064,1.27045
50.62,0.271498,1.30191,0.368426,1.27044
50.63,0.273094,1.30197,0.36986,1.2708
50.64,0.274796,1.30227,0.371504,1.27142
50.65,0.276631,1.30279,0.373331,1.27202
50.66,0.278576,1.30351,0.375265,1.27282
50.67,0.280562,1.30435,0.377245,1.27373
50.68,0.282531,1.30524,0.379214,1.27468
50.69,0.284467,1.30613,0.381162,1.2756
50.7,0.286391,1.307,0.383119,1.27651
50.71,0.288317,1.30787,0.385143,1.27741
50.72,0.290245,1.3087,0.387233,1.27829
50.73,0.292149,1.30946,0.389316,1.27912
50.74,0.293972,1.31013,0.391302,1.27987
50.75,0.295655,1.31072,0.393122,1.28052
50.76,0.29717,1.31125,0.394746,1.28109
50.77,0.298502,1.31166,0.39615,1.28153
50.78,0.299726,1.31184,0.397375,1.28171
50.79,0.301068,1.31179,0.398642,1.28165
50.8,0.302665,1.31163,0.400131,1.28147
50.81,0.3044,1.31139,0.401808,1.2812
50.82,0.306275,1.31115,0.403852,1.28106
50.83,0.30836,1.31103,0.406547,1.28141
50.84,0.310675,1.31106,0.409268,1.28183
50.85,0.313191,1.31125,0.411793,1.28208
50.86,0.315842,1.31159,0.414444,1.28247
50.87,0.318559,1.31202,0.417154,1.28297
50.88,0.321283,1.31248,0.41987,1.2835
50.89,0.323982,1.31289,0.42256,1.284
50.9,0.326662,1.31325,0.425234,1.28446
50.91,0.329329,1.31355,0.427899,1.28487
50.92,0.331968,1.31378,0.430534,1.28522
50.93,0.334561,1.31392,0.433114,1.28546
50.94,0.337101,1.31393,0.435623,1.28558
50.95,0.339585,1.31383,0.438051,1.28557
50.96,0.342017,1.31364,0.440399,1.28546
50.97,0.34441,1.31341,0.442677,1.28531
50.98,0.346764,1.31319,0.444894,1.28515
50.99,0.348935,1.31301,0.446918,1.28501
51,0.350838,1.31296,0.448658,1.28497
51.01,0.352514,1.31295,0.450158,1.28499
51.02,0.354085,1.31299,0.451545,1.28513
51.03,0.355672,1.3132,0.452971,1.28567
51.04,0.357344,1.31365,0.454561,1.28648
51.05,0.359127,1.31433,0.456324,1.28725
51.06,0.361002,1.31522,0.458178,1.28822
51.07,0.362907,1.31624,0.460063,1.2893
51.08,0.364792,1.31731,0.461936,1.29042
51.09,0.366643,1.31836,0.463786,1.29152
51.1,0.368483,1.3194,0.465647,1.29259
51.11,0.370326,1.32044,0.467573,1.29367
51.12,0.372173,1.32144,0.469572,1.29475
51.13,0.374003,1.32236,0.471572,1.29577
51.14,0.37576,1.3232,0.473484,1.29669
51.15,0.377383,1.32394,0.475243,1.29749
51.16,0.378848,1.32459,0.476818,1.2982
51.17,0.38014,1.32513,0.478183,1.29877
51.18,0.381345,1.32541,0.479385,1.29907
51.19,0.382687,1.32549,0.480657,1.29913
51.2,0.38429,1.32548,0.482157,1.29908
51.21,0.386038,1.32539,0.483851,1.29896
51.22,0.387924,1.32532,0.485913,1.29899
51.23,0.390008,1.32539,0.488606,1.29957
51.24,0.392307,1.32563,0.491408,1.30033
51.25,0.394792,1.32604,0.493894,1.30081
51.26,0.3974,1.32661,0.496496,1.30144
51.27,0.400064,1.32729,0.499148,1.30218
51.28,0.402734,1.32798,0.501801,1.30294
51.29,0.405382,1.32864,0.504429,1.30368
51.3,0.408017,1.32923,0.507045,1.30437
51.31,0.410645,1.32977,0.509657,1.30501
51.32,0.41325,1.33023,0.512245,1.30559
51.33,0.415819,1.3306,0.514787,1.30606
51.34,0.418345,1.33084,0.51727,1.30639
51.35,0.420826,1.33096,0.519689,1.30659
51.36,0.423264,1.33099,0.52204,1.30668
51.37,0.425666,1.33098,0.524324,1.30673
51.38,0.428029,1.33096,0.526544,1.30676
51.39,0.430206,1.33098,0.52857,1.3068
51.4,0.432104,1.33109,0.530305,1.30691
51.41,0.433772,1.33123,0.53179,1.30706
51.42,0.435331,1.33141,0.533142,1.30732
51.43,0.436892,1.33176,0.534489,1.308
51.44,0.438516,1.33235,0.535989,1.30896
51.45,0.44023,1.3332,0.537679,1.30987
51.46,0.442018,1.33425,0.539445,1.31098
51.47,0.443824,1.33543,0.541232,1.31222
51.48,0.445605,1.33666,0.543003,1.3135
51.49,0.447354,1.33787,0.544754,1.31475
51.5,0.449093,1.33907,0.54652,1.31597
51.51,0.450836,1.34027,0.548346,1.31722
51.52,0.452586,1.34142,0.550238,1.31847
51.53,0.454326,1.34251,0.552137,1.31966
51.54,0.456001,1.34349,0.553959,1.32075
51.55,0.457551,1.34438,0.555634,1.32173
51.56,0.458951,1.34516,0.557133,1.32258
51.57,0.46019,1.34581,0.558437,1.32328
51.58,0.461364,1.3462,0.559602,1.3237
51.59,0.462692,1.3464,0.560858,1.32389
51.6,0.46429,1.34653,0.562353,1.324
51.61,0.466039,1.34659,0.56404,1.32405
51.62,0.467923,1.34669,0.566066,1.32429
51.63,0.469993,1.34694,0.568644,1.32511
51.64,0.472262,1.34738,0.57133,1.32613
51.65,0.474702,1.34801,0.573767,1.32685
51.66,0.47725,1.34881,0.576305,1.32772
51.67,0.479843,1.34972,0.57888,1.32872
51.68,0.482442,1.35065,0.581454,1.32973
51.69,0.485023,1.35153,0.584007,1.33072
51.7,0.487595,1.35236,0.586552,1.33165
51.71,0.490166,1.35312,0.589101,1.33253
51.72,0.49272,1.35382,0.59163,1.33333
51.73,0.495247,1.35441,0.594119,1.33402
51.74,0.497742,1.35488,0.596562,1.33457
51.75,0.500204,1.35522,0.598952,1.33497
51.76,0.502629,1.35546,0.601276,1.33526
51.77,0.505024,1.35566,0.603541,1.33549
51.78,0.50738,1.35586,0.60574,1.3357
51.79,0.509547,1.35607,0.607742,1.33589
51.8,0.511428,1.35635,0.60945,1.33612
51.81,0.513078,1.35663,0.610911,1.33637
51.82,0.514616,1.35695,0.612238,1.33672
51.83,0.51614,1.35744,0.613523,1.33748
51.84,0.517706,1.35817,0.614931,1.33857
51.85,0.519339,1.35916,0.61653,1.33964
51.86,0.521028,1.36037,0.618186,1.34092
51.87,0.522722,1.3617,0.619851,1.34233
51.88,0.524388,1.36308,0.6215,1.34376
51.89,0.526024,1.36445,0.623133,1.34517
51.9,0.52765,1.3658,0.624784,1.34655
51.91,0.52928,1.36714,0.626499,1.34796
51.92,0.530921,1.36845,0.628282,1.34938
51.93,0.532559,1.36969,0.630077,1.35074
51.94,0.53414,1.37082,0.631801,1.352
51.95,0.535607,1.37183,0.633392,1.35312
51.96,0.536932,1.37274,0.634813,1.35411
51.97,0.538109,1.37349,0.636049,1.35492
51.98,0.539244,1.37399,0.637169,1.35544
51.99,0.54055,1.3743,0.638393,1.35572
52,0.54213,1.37457,0.639859,1.35595
52.01,0.543866,1.37479,0.641532,1.35612
52.02,0.545735,1.37505,0.643538,1.35651
52.03,0.547775,1.37549,0.646073,1.35753
52.04,0.549996,1.37613,0.648695,1.35877
52.05,0.552369,1.37697,0.651066,1.3597
52.06,0.554836,1.37799,0.653525,1.3608
52.07,0.557339,1.37913,0.656012,1.36202
52.08,0.559845,1.38029,0.658493,1.36326
52.09,0.562337,1.38139,0.660958,1.36447
52.1,0.564827,1.38244,0.663417,1.36563
52.11,0.567319,1.38343,0.665879,1.36674
52.12,0.569801,1.38435,0.668328,1.36777
52.13,0.572265,1.38517,0.670752,1.36868
52.14,0.57471,1.38585,0.673141,1.36945
52.15,0.577131,1.38641,0.675486,1.37006
52.16,0.579526,1.38687,0.677779,1.37056
52.17,0.581893,1.38728,0.680011,1.37098
52.18,0.584223,1.38768,0.682183,1.37138
52.19,0.586362,1.38808,0.684161,1.37173
52.2,0.588211,1.38853,0.685839,1.37211
52.21,0.589829,1.38896,0.687265,1.37247
52.22,0.591332,1.38941,0.688539,1.37291
52.23,0.592807,1.39003,0.689719,1.37378
52.24,0.594303,1.3909,0.691011,1.37499
52.25,0.595841,1.39203,0.692534,1.37619
52.26,0.597416,1.39338,0.694093,1.3776
52.27,0.598986,1.39486,0.695651,1.37914
52.28,0.600523,1.39639,0.697187,1.38071
52.29,0.602031,1.39789,0.698706,1.38225
52.3,0.603531,1.39938,0.700241,1.38377
52.31,0.605035,1.40086,0.701831,1.38531
52.32,0.606554,1.40231,0.703484,1.38687
52.33,0.608075,1.40369,0.705151,1.38838
52.34,0.60955,1.40495,0.706753,1.38978
52.35,0.610921,1.4061,0.708235,1.39104
52.36,0.612161,1.40711,0.709564,1.39214
52.37,0.613266,1.40797,0.710719,1.39307
52.38,0.614353,1.40856,0.711785,1.39369
52.39,0.615627,1.40899,0.712982,1.39409
52.4,0.617176,1.4094,0.714429,1.39446
52.41,0.618886,1.40977,0.716077,1.3948
52.42,0.620724,1.4102,0.718018,1.39538
52.43,0.622717,1.41081,0.720377,1.39664
52.44,0.624873,1.41165,0.722819,1.39811
52.45,0.627162,1.4127,0.725108,1.39924
52.46,0.629529,1.41394,0.727468,1.40054
52.47,0.631921,1.41529,0.729846,1.40197
52.48,0.634315,1.41666,0.732217,1.40342
52.49,0.6367,1.41799,0.734573,1.40484
52.5,0.639086,1.41925,0.736927,1.40621
52.51,0.641481,1.42046,0.739288,1.40753
52.52,0.643872,1.4216,0.741644,1.40877
52.53,0.646254,1.42263,0.743983,1.40988
52.54,0.648628,1.42352,0.746301,1.41086
52.55,0.650992,1.42429,0.74859,1.41168
52.56,0.653336,1.42496,0.750833,1.41238
52.57,0.655657,1.42558,0.753024,1.41301
52.58,0.657942,1.42619,0.755156,1.4136
52.59,0.660038,1.42678,0.757099,1.41414
52.6,0.66184,1.42738,0.758741,1.41467
52.61,0.663414,1.42796,0.760133,1.41517
52.62,0.664871,1.42854,0.761361,1.41575
52.63,0.666285,1.42929,0.762433,1.41676
52.64,0.667698,1.43029,0.763591,1.4181
52.65,0.66913,1.43155,0.765012,1.41943
52.66,0.670579,1.43303,0.766453,1.42097
52.67,0.672012,1.43465,0.767881,1.42264
52.68,0.673408,1.4363,0.769284,1.42433
52.69,0.674777,1.43793,0.770673,1.42599
52.7,0.676139,1.43955,0.772077,1.42764
52.71,0.677506,1.44116,0.773531,1.42932
52.72,0.678891,1.44274,0.775039,1.43102
52.73,0.680285,1.44424,0.776562,1.43267
52.74,0.681642,1.44563,0.778033,1.43421
52.75,0.682906,1.44689,0.779396,1.4356
52.76,0.684051,1.44802,0.780617,1.43684
52.77,0.685076,1.44897,0.781685,1.43787
52.78,0.686106,1.44965,0.7827,1.43859
52.79,0.687337,1.45019,0.78386,1.43911
52.8,0.688844,1.45074,0.785271,1.43962
52.81,0.690514,1.45126,0.786879,1.44011
52.82,0.692307,1.45185,0.788744,1.44087
52.83,0.694239,1.45264,0.790956,1.44233
52.84,0.696311,1.45366,0.793239,1.44402
52.85,0.698498,1.45491,0.795418,1.44536
52.86,0.700747,1.45635,0.79765,1.44687
52.87,0.70301,1.45791,0.799888,1.44851
52.88,0.705273,1.45949,0.802116,1.45017
52.89,0.70753,1.46102,0.804332,1.45179
52.9,0.709796,1.46249,0.806551,1.45337
52.91,0.712074,1.46391,0.808788,1.45489
52.92,0.714354,1.46525,0.811025,1.45633
52.93,0.716637,1.46649,0.813258,1.45766
52.94,0.718922,1.46759,0.815482,1.45883
52.95,0.721207,1.46857,0.817691,1.45984
52.96,0.723483,1.46944,0.819868,1.46072
52.97,0.725741,1.47026,0.821996,1.46152
52.98,0.727963,1.47107,0.824068,1.46228
52.99,0.729998,1.47184,0.825955,1.46297
53,0.731739,1.47261,0.827544,1.46362
53.01,0.733256,1.47332,0.828882,1.46421
53.02,0.734656,1.47403,0.830041,1.46487
53.03,0.736,1.47491,0.830999,1.46595
53.04,0.73732,1.47603,0.832017,1.46739
53.05,0.738635,1.47742,0.833321,1.46884
53.06,0.739946,1.47904,0.83462,1.47051
53.07,0.741228,1.48078,0.835893,1.4723
53.08,0.742472,1.48256,0.837138,1.47412
53.09,0.743692,1.48432,0.838374,1.47591
53.1,0.744907,1.48607,0.839626,1.47769
53.11,0.74613,1.48781,0.840923,1.4795
53.12,0.747373,1.48953,0.842266,1.48133
53.13,0.748629,1.49116,0.843623,1.48311
53.14,0.749853,1.49267,0.844932,1.48476
53.15,0.750991,1.49403,0.846139,1.48624
53.16,0.752018,1.49523,0.847213,1.48753
53.17,0.752936,1.49624,0.848144,1.4886
53.18,0.753879,1.49697,0.849054,1.48935
53.19,0.755025,1.49757,0.850116,1.48991
53.2,0.756433,1.49818,0.851422,1.49044
53.21,0.757994,1.49878,0.852918,1.49098
53.22,0.759673,1.49946,0.854629,1.49178
53.23,0.761472,1.50035,0.856582,1.49324
53.24,0.763387,1.50149,0.858591,1.49494
53.25,0.765392,1.50285,0.860571,1.49637
53.26,0.767443,1.50442,0.862592,1.498
53.27,0.769501,1.5061,0.864613,1.49975
53.28,0.771566,1.50782,0.86663,1.50153
53.29,0.77364,1.5095,0.86865,1.50328
53.3,0.775732,1.51111,0.870679,1.50498
53.31,0.777838,1.51267,0.872721,1.50661
53.32,0.77994,1.51414,0.874756,1.50815
53.33,0.782033,1.51548,0.876777,1.50955
53.34,0.784111,1.51667,0.878769,1.51078
53.35,0.786167,1.5177,0.880728,1.51183
53.36,0.788183,1.51861,0.882628,1.51273
53.37,0.790147,1.51942,0.884457,1.51352
53.38,0.792041,1.52018,0.886198,1.51423
53.39,0.793736,1.52086,0.887749,1.51484
53.4,0.795129,1.52149,0.889015,1.51538
53.41,0.7963,1.52206,0.890038,1.51584
53.42,0.797352,1.52262,0.890889,1.51637
53.43,0.798332,1.52332,0.891561,1.51725
53.44,0.799266,1.52424,0.89224,1.51842
53.45,0.800167,1.52541,0.893091,1.51963
53.46,0.801044,1.52679,0.893923,1.52104
53.47,0.801884,1.52831,0.894725,1.52258
53.48,0.802686,1.52987,0.895497,1.52417
53.49,0.803462,1.53143,0.89626,1.52574
53.5,0.804232,1.53298,0.897036,1.52731
53.51,0.80502,1.53451,0.897838,1.52885
53.52,0.805834,1.53597,0.898673,1.53034
53.53,0.806662,1.53731,0.899518,1.53172
53.54,0.807466,1.5385,0.900333,1.53294
53.55,0.808208,1.5395,0.901083,1.53396
53.56,0.808871,1.54032,0.901742,1.53478
53.57,0.809462,1.54094,0.902317,1.53538
53.58,0.810089,1.54134,0.902892,1.53574
53.59,0.810914,1.54161,0.903635,1.53592
53.6,0.811982,1.54192,0.904611,1.53613
53.61,0.813189,1.54222,0.90577,1.53636
53.62,0.81449,1.54261,0.907114,1.53686
53.63,0.815876,1.54319,0.908642,1.53798
53.64,0.817347,1.544,0.910179,1.53931
53.65,0.818885,1.54503,0.911666,1.54037
53.66,0.820452,1.54626,0.913179,1.54162
53.67,0.822027,1.54761,0.914696,1.543
53.68,0.823624,1.549,0.916228,1.54443
53.69,0.825254,1.55037,0.917784,1.54583
53.7,0.826914,1.55168,0.919365,1.54719
53.71,0.82859,1.55292,0.92096,1.54847
53.72,0.830255,1.55406,0.922548,1.54965
53.73,0.831899,1.55504,0.92411,1.55067
53.74,0.833518,1.55585,0.925647,1.55151
53.75,0.835104,1.55649,0.927151,1.55216
53.76,0.836642,1.55697,0.928599,1.55265
53.77,0.83812,1.55733,0.929982,1.553
53.78,0.839523,1.55761,0.931285,1.55326
53.79,0.840741,1.55781,0.932419,1.55342
53.8,0.841687,1.55796,0.933294,1.5535
53.81,0.842443,1.55807,0.933973,1.55353
53.82,0.843099,1.55818,0.934504,1.55367
53.83,0.843693,1.55841,0.93488,1.55419
53.84,0.844245,1.55885,0.935238,1.55493
53.85,0.844759,1.55951,0.935679,1.55561
53.86,0.845241,1.56038,0.936091,1.55649
53.87,0.845686,1.56138,0.936476,1.5575
53.88,0.846091,1.56244,0.936827,1.55858
53.89,0.846468,1.5635,0.937164,1.55966
53.9,0.846841,1.56455,0.93751,1.56073
53.91,0.84724,1.56554,0.937893,1.56174
53.92,0.847679,1.56643,0.938324,1.56267
53.93,0.848148,1.56719,0.938787,1.56347
53.94,0.848619,1.56778,0.939258,1.56411
53.95,0.849065,1.56819,0.939702,1.56455
53.96,0.849469,1.5684,0.940103,1.5648
53.97,0.849833,1.56846,0.940461,1.56487
53.98,0.850233,1.56835,0.940834,1.56477
53.99,0.850813,1.56815,0.941369,1.56454
54,0.851623,1.568,0.942138,1.56434
54.01,0.85257,1.56786,0.943076,1.56419
54.02,0.853596,1.56781,0.944186,1.56431
54.03,0.85468,1.56793,0.945477,1.56502
54.04,0.855824,1.56826,0.946731,1.56587
54.05,0.857018,1.56879,0.947859,1.56644
54.06,0.858236,1.56951,0.949012,1.56719
54.07,0.859469,1.57036,0.950176,1.56806
54.08,0.86073,1.57126,0.951366,1.56899
54.09,0.862029,1.57214,0.952589,1.56991
54.1,0.863355,1.57297,0.953838,1.57077
54.11,0.864682,1.57372,0.955088,1.57155
54.12,0.865987,1.57434,0.956316,1.57221
54.13,0.867256,1.57481,0.95751,1.57271
54.14,0.868489,1.57509,0.958671,1.57303
54.15,0.869678,1.57519,0.959792,1.57316
54.16,0.870808,1.57514,0.96085,1.57312
54.17,0.87187,1.57494,0.961843,1.57295
54.18,0.872859,1.57467,0.962769,1.57268
54.19,0.873698,1.57433,0.963562,1.57232
54.2,0.874304,1.57393,0.964135,1.57189
54.21,0.874752,1.5735,0.964553,1.57143
54.22,0.875122,1.57308,0.964861,1.57109
54.23,0.875443,1.57279,0.965069,1.57112
54.24,0.875724,1.57267,0.965236,1.57133
54.25,0.875973,1.57275,0.965417,1.57143
54.26,0.876192,1.57302,0.965573,1.57171
54.27,0.876376,1.57342,0.9657,1.57212
54.28,0.876522,1.57388,0.965797,1.5726
54.29,0.876645,1.57435,0.965883,1.57309
54.3,0.876773,1.57478,0.965983,1.57355
54.31,0.876933,1.57512,0.966127,1.57393
54.32,0.877142,1.57535,0.96632,1.5742
54.33,0.877393,1.57542,0.966561,1.57433
54.34,0.877668,1.57532,0.966831,1.57429
54.35,0.877953,1.57504,0.96711,1.57406
54.36,0.878241,1.57459,0.967394,1.57367
54.37,0.878527,1.57402,0.967672,1.57316
54.38,0.878838,1.57336,0.967963,1.57255
54.39,0.879284,1.57262,0.968375,1.57183
54.4,0.879925,1.57193,0.968978,1.57115
54.41,0.880681,1.57127,0.969726,1.57052
54.42,0.881494,1.57067,0.970605,1.57012
54.43,0.88234,1.57021,0.971615,1.57023
54.44,0.883223,1.56994,0.972584,1.57045
54.45,0.884138,1.56985,0.973432,1.57039
54.46,0.88507,1.56995,0.974296,1.57051
54.47,0.886018,1.57017,0.975175,1.57076
54.48,0.887,1.57045,0.976085,1.57107
54.49,0.888022,1.57073,0.977033,1.57137
54.5,0.889066,1.57096,0.978004,1.57164
54.51,0.890102,1.5711,0.978973,1.57181
54.52,0.891106,1.5711,0.979916,1.57186
54.53,0.892061,1.57095,0.980817,1.57176
54.54,0.892963,1.57062,0.981668,1.57148
54.55,0.89381,1.57011,0.982474,1.57103
54.56,0.894589,1.56944,0.983218,1.57042
54.57,0.895297,1.56864,0.983894,1.56968
54.58,0.895933,1.56775,0.984504,1.56886
54.59,0.896443,1.5668,0.985006,1.56795
54.6,0.896761,1.56581,0.98533,1.56699
54.61,0.896949,1.5648,0.985528,1.56601
54.62,0.897074,1.56382,0.985649,1.56517
54.63,0.897156,1.56295,0.985708,1.56468
54.64,0.897204,1.56223,0.985708,1.56432
54.65,0.897222,1.5617,0.985672,1.56382
54.66,0.897213,1.56134,0.985608,1.56349
54.67,0.897172,1.56111,0.985518,1.56329
54.68,0.897097,1.56095,0.985399,1.56316
54.69,0.896997,1.56079,0.985265,1.56304
54.7,0.896908,1.56058,0.985149,1.56288
54.71,0.896859,1.56028,0.985079,1.56264
54.72,0.896863,1.55984,0.985067,1.56227
54.73,0.896922,1.55923,0.985114,1.56174
54.74,0.89703,1.55845,0.985215,1.56104
54.75,0.897173,1.5575,0.985357,1.56017
54.76,0.897349,1.55639,0.985532,1.55915
54.77,0.897552,1.55515,0.985733,1.55801
54.78,0.89779,1.55384,0.985963,1.55678
54.79,0.898132,1.55249,0.986296,1.5555
54.8,0.898623,1.55118,0.986771,1.55425
54.81,0.899204,1.5499,0.987353,1.55304
54.82,0.899829,1.54867,0.988033,1.55204
54.83,0.900473,1.54756,0.988803,1.55149
54.84,0.901133,1.54662,0.989522,1.55103
54.85,0.901806,1.54586,0.990143,1.55031
54.86,0.902488,1.54526,0.99078,1.54974
54.87,0.903187,1.5448,0.991446,1.5493
54.88,0.903921,1.54441,0.992158,1.54893
54.89,0.904692,1.54404,0.992913,1.54856
54.9,0.90548,1.54361,0.993691,1.54813
54.91,0.906257,1.54309,0.99446,1.54761
54.92,0.906994,1.54243,0.995199,1.54698
54.93,0.907676,1.5416,0.995895,1.54618
54.94,0.908296,1.54059,0.996538,1.54522
54.95,0.90885,1.5394,0.997116,1.54409
54.96,0.90933,1.53804,0.997624,1.54279
54.97,0.909738,1.53655,0.998058,1.54137
54.98,0.910081,1.53496,0.998429,1.53986
54.99,0.910315,1.53332,0.998713,1.53829
55,0.910394,1.53167,0.998849,1.53669
55.01,0.910368,1.53002,0.998878,1.5351
55.02,0.910288,1.52839,0.998832,1.53365
55.03,0.910178,1.52687,0.998747,1.53254
55.04,0.910044,1.52549,0.998603,1.53154
55.05,0.909888,1.52426,0.998398,1.53037
55.06,0.909711,1.5232,0.998179,1.52936
55.07,0.909507,1.52228,0.997938,1.52848
55.08,0.909274,1.52143,0.99767,1.52768
55.09,0.909014,1.52061,0.997381,1.5269
55.1,0.90875,1.51973,0.997093,1.52606
55.11,0.908515,1.51876,0.99684,1.52514
55.12,0.908334,1.51764,0.996645,1.52408
55.13,0.908213,1.51634,0.996517,1.52287
55.14,0.90815,1.51488,0.996446,1.5215
55.15,0.908137,1.51324,0.996428,1.51996
55.16,0.908176,1.51146,0.996463,1.51829
55.17,0.908265,1.50956,0.996548,1.51651
55.18,0.9084,1.5076,0.996673,1.51466
55.19,0.908628,1.50563,0.996887,1.5128
55.2,0.908985,1.50371,0.997224,1.51097
55.21,0.909421,1.50184,0.997654,1.50922
55.22,0.909894,1.50002,0.998154,1.50765
55.23,0.910372,1.49831,0.998697,1.50653
55.24,0.910847,1.49675,0.999205,1.50549
55.25,0.911318,1.49534,0.99965,1.50417
55.26,0.911789,1.4941,1.0001,1.50299
55.27,0.912273,1.49299,1.00056,1.50195
55.28,0.912785,1.49196,1.00106,1.50098
55.29,0.913326,1.49096,1.00159,1.50003
55.3,0.913884,1.48993,1.00215,1.49905
55.31,0.914433,1.48881,1.0027,1.49799
55.32,0.914953,1.48757,1.00322,1.49682
55.33,0.915432,1.48616,1.00372,1.49549
55.34,0.915871,1.48458,1.00417,1.494
55.35,0.916269,1.48284,1.00459,1.49237
55.36,0.916618,1.48096,1.00496,1.49059
55.37,0.91692,1.47896,1.00529,1.48871
55.38,0.917177,1.4769,1.00558,1.48676
55.39,0.917331,1.47483,1.00576,1.48479
55.4,0.917335,1.47279,1.0058,1.48283
55.41,0.917244,1.47078,1.00574,1.48093
55.42,0.917109,1.46883,1.00562,1.47919
55.43,0.916949,1.46699,1.00544,1.47788
55.44,0.916767,1.46529,1.00523,1.47669
55.45,0.916562,1.46376,1.005,1.47526
55.46,0.916335,1.46239,1.00474,1.47399
55.47,0.916079,1.46115,1.00446,1.47285
55.48,0.915787,1.46,1.00414,1.47181
55.49,0.915463,1.45887,1.0038,1.47078
55.5,0.91512,1.45771,1.00344,1.46974
55.51,0.91479,1.45647,1.0031,1.46862
55.52,0.914499,1.45512,1.00281,1.46739
55.53,0.914262,1.45361,1.00257,1.46601
55.54,0.914078,1.45194,1.00238,1.46446
55.55,0.913941,1.45012,1.00223,1.46277
55.56,0.913854,1.44815,1.00215,1.46094
55.57,0.913814,1.44607,1.0021,1.459
55.58,0.913822,1.44393,1.0021,1.45699
55.59,0.913955,1.44179,1.00222,1.45496
55.6,0.914255,1.43973,1.0025,1.453
55.61,0.914649,1.43774,1.00289,1.45113
